,date,latitude,longitude,normB2,normB3,normB4,normB5,normB6,OWTs,B2,B3,B4,B5,B6
212,2016-08-17,-2.8899,-64.9756,0.203327405773265,0.27945328736092556,0.24942786045660917,0.19952092716268327,0.06827051924651684,OWT 2,0.0017841165512584817,0.002452090673109727,0.0021886295774700745,0.0017507162259785573,0.0005990464634489372
213,2016-08-15,-2.88603,-64.7645,0.1630183643219738,0.25961690020749556,0.270547545378055,0.23198500800438002,0.07483218208809567,OWT 2,0.0033131459306555214,0.005276391282843476,0.005498543079770792,0.0047148073681119495,0.001520871225756912
214,2016-08-15,-2.86178,-64.7554,0.1699377810620212,0.2677871840072914,0.26767179571686806,0.2294336415780822,0.06516959763573724,OWT 2,0.0028654271302676016,0.0045153270649827375,0.004513381430905206,0.0038686240167746617,0.0010988653139228166
215,2016-08-18,-2.87454,-64.7535,0.16913686168057118,0.2655331488975062,0.26869256266144664,0.22654171335133497,0.07009571340914106,OWT 2,0.0028702042033550003,0.004506021647339447,0.004559635995952143,0.0038443481298845476,0.0011895042231778313
216,2016-08-16,-2.97888,-64.8239,0.17551027268802158,0.26758760722617425,0.2777528514311934,0.21574710629594998,0.06340216235866075,OWT 2,0.0032586842212637738,0.004968276216080281,0.005157013435781779,0.004005758069327603,0.001177182525603087
217,2016-08-16,-2.96909,-64.8253,0.1673402658791998,0.2733397314243449,0.27655958781645396,0.22035469804237467,0.06240571683762687,OWT 2,0.0030654482407169786,0.005007215653748764,0.005066199085265941,0.004036601220266619,0.0011431886634426804
218,2016-08-16,-2.95977,-64.8245,0.16224428980164526,0.26278359547602714,0.27496112212939183,0.23011431032642027,0.06989668226651559,OWT 2,0.0031636288828315946,0.005124061830457488,0.0053615134849294924,0.004487037906798206,0.0013629272444829628
219,2016-08-19,-2.98614,-64.8218,0.17866415550435727,0.2752188359012156,0.2601878952556436,0.216791428727394,0.06913768461138957,OWT 2,0.0036939900729876557,0.005690316811720608,0.0053795429725267945,0.004482294634685544,0.0014294636767115602
220,2016-08-19,-2.96209,-64.8219,0.17584882176937966,0.276491211669498,0.2684953295310307,0.21378303228535234,0.06538160474473922,OWT 2,0.0035094705018697066,0.005518022478722575,0.005358446132295987,0.004266535527827722,0.0013048413455820007
221,2016-08-19,-2.97231,-64.8246,0.17155655517979349,0.27753357097709613,0.2731430965840921,0.21590034169668357,0.061866435562334676,OWT 2,0.0034089578431994575,0.005514800891997394,0.005427558862092375,0.004290102248818297,0.001229332627482457
222,2016-04-12,-2.98476,-64.9254,0.17183450129991637,0.2293507055063871,0.2654126939145666,0.23210356497088133,0.10129853430824862,OWT 6,0.0026674828699565266,0.0035603390094689283,0.0041201493828670705,0.003603073183394335,0.0015725136859875077
223,2016-03-23,-3.05563,-64.8369,0.154930329763528,0.21608046210554746,0.2652243037363457,0.24920223968872443,0.1145626647058545,OWT 6,0.003301084429720337,0.004604003942366327,0.00565110666700185,0.005309726213992349,0.0024409747869574023
224,2016-04-12,-2.98476,-64.9254,0.1815550716221819,0.22123628314324653,0.24077663224161586,0.22907374917932713,0.12735826381362852,OWT 6,0.002110283159181664,0.002571512865741936,0.0027986377224500495,0.002662610693188021,0.0014803331953613086
225,2016-04-12,-2.98476,-64.9254,0.16351305662422147,0.23657361567633764,0.23732838651073454,0.25652514475115135,0.10605979643755506,OWT 6,0.001840939652605573,0.0026635044249691273,0.0026720021412148993,0.0028881321199204107,0.0011940923180091035
226,2016-04-15,-2.98476,-64.9254,0.1813333737127977,0.2267161509098088,0.2548551918616058,0.22047689846551613,0.11661838505027153,OWT 6,0.0018328202324391103,0.002291524940501837,0.0025759392351344993,0.002228461931850674,0.0011787159264628378
227,2016-04-15,-2.98476,-64.9254,0.17773943404831352,0.22929297097665777,0.26330323618056134,0.23036186603810727,0.09930249275635998,OWT 6,0.0014611704075578385,0.0018849846442126085,0.002164578158928256,0.0018937718772818338,0.0008163515574876817
228,2016-04-15,-2.98476,-64.9254,0.1900031581759595,0.2268533422273041,0.2577251123078665,0.22107464732892332,0.10434373995994656,OWT 6,0.0016203753413991191,0.0019346392206738001,0.0021979182917382925,0.0018853576465742079,0.0008898590154163657
229,2016-03-24,-2.99583,-64.9447,0.1802105763928218,0.2349488796378608,0.22683125863530645,0.2328047750068655,0.12520451032714555,OWT 6,0.002552557633508505,0.0033278876756746272,0.0032129072129806276,0.003297517922952911,0.0017734349169862592
230,2016-03-24,-2.99583,-64.9447,0.1843877119141451,0.23458671417451213,0.23112299457357655,0.23502061172943642,0.11488196760832989,OWT 6,0.0020208472293598984,0.0025710168343806967,0.00253305525827475,0.0025757722525297276,0.0012590801389889
231,2016-03-24,-2.99586,-64.9447,0.1787358906497325,0.24301079146535626,0.23253401347697616,0.2460702077753444,0.09964909663259067,OWT 6,0.0016212421417759633,0.0022042541909058698,0.002109223506676485,0.00223200493885559,0.0009038773033406036
232,2016-03-27,-2.99583,-64.9447,0.17165969195015116,0.23084523909350607,0.2528916104281192,0.2335924950275939,0.11101096350062953,OWT 6,0.0020879615938543955,0.0028078577322120817,0.0030760160640113257,0.0028412736425734364,0.0013502682292672171
233,2016-03-27,-2.99583,-64.9447,0.1602195131464045,0.22446717698443847,0.25485075529746504,0.24422022155272513,0.116242333018967,OWT 6,0.0029746447152874784,0.004167470545002359,0.004731573811111902,0.004534206708918923,0.0021581618544277608
234,2016-04-16,-2.98476,-64.9254,0.18238477105265283,0.23105917224026143,0.2543571419520706,0.21435458706230537,0.11784432769270975,OWT 6,0.0019396981927360698,0.0024573600976812936,0.0027051386237259365,0.002279703523105048,0.0012532977842966758
235,2016-04-16,-2.98476,-64.9254,0.17607573561157314,0.21590966799819805,0.2566121676604338,0.23264487263165115,0.11875755609814372,OWT 6,0.001573902554150236,0.001929969377937147,0.0022938001349473783,0.002079561717990886,0.0010615478630164126
236,2016-04-16,-2.98476,-64.9254,0.170645231166533,0.21792752756803244,0.2587905218842656,0.23094933287246044,0.12168738650870853,OWT 6,0.0014825489286039552,0.00189333285378478,0.00224834651592433,0.002006465013239789,0.0010572080055201848
237,2016-03-26,-2.99583,-64.9447,0.14962697612237105,0.25316469911559886,0.2728473904841467,0.24165692031488506,0.08270401396299831,OWT 7,0.010160526808097934,0.01719132992518921,0.01852789715717077,0.01640988597680194,0.005616075207729288
238,2016-04-14,-2.98476,-64.9254,0.14351008843632052,0.2370436457859417,0.28785598153739667,0.2427022288063535,0.08888805543398769,OWT 7,0.012331363871387613,0.02036840393199126,0.024734545770056827,0.020854627910956446,0.007637866907614308
239,2016-03-26,-2.99583,-64.9447,0.1500061067526619,0.2494779104127844,0.2845263000831721,0.23516503318958842,0.08082464956179307,OWT 7,0.013536888817753575,0.022513448344551615,0.025676293941175446,0.02122182207794882,0.007293798356195739
240,2016-04-14,-2.98476,-64.9254,0.1462812390194108,0.2439576691522428,0.28462348299753304,0.24065694773046087,0.08448066110035236,OWT 7,0.011080450987263039,0.018479204948829167,0.021559542251072754,0.01822918326332915,0.0063992062889884314
241,2016-03-26,-2.99583,-64.9447,0.15150762343666227,0.25225944217289,0.28572611255054775,0.23306695164655283,0.07743987019334712,OWT 7,0.01339464701738781,0.0223020209020807,0.02526077787013119,0.02060523079902482,0.006846386358544202
242,2016-04-14,-2.98476,-64.9254,0.16318464093732366,0.26928667972419057,0.2710575534249133,0.22459592876559498,0.0718751971479774,OWT 2,0.008540757398666964,0.014093925684465594,0.014186609668538344,0.011754901253556011,0.0037618039191446373
243,2016-03-22,-3.05563,-64.8369,0.16834413689706046,0.2772558009979801,0.2786217031557576,0.21231235618798577,0.06346600276121617,OWT 2,0.010835783631180674,0.017846085557116056,0.017934004391212968,0.013665879883217652,0.0040851073671604775
244,2016-03-22,-3.05563,-64.8369,0.16253400851052632,0.26820258842632627,0.2819052990755221,0.2188399622889326,0.06851814169869277,OWT 2,0.011809396432459518,0.019487064399406222,0.020482675987027642,0.015900474575246338,0.00497839132591684
